zinc_id,smiles
ZINC000014768568,C[C@@H](O[C@@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
ZINC000014879959,CC1=C[C@H](O)CC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@H](O)CC1(C)C
ZINC000014879961,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@H](O)CC1(C)C
ZINC000015951916,COC1=CC=C2Nc3cc(Cl)ccc3C(N=C3C=C(CN4CCCC4)C(=O)C(CN4CCCC4)=C3)=C2N1
ZINC000100017736,CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
ZINC000100036900,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
ZINC000100036904,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
ZINC000100036907,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
ZINC000100036910,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@H]1C[C@H]3C=C[C@H]1C3)NS2(=O)=O
ZINC000100051302,CC(/C=C/[C@@]12O[C@@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
ZINC000100051308,CC(/C=C/[C@]12O[C@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
ZINC000018055768,CCOC(=O)NNc1nncc2ccccc12
ZINC000021981364,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1
ZINC000022007371,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O
ZINC000022010910,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC
ZINC000022054044,CN1C(/C(O)=N\c2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O
ZINC000022056370,O=C1N=C(O)[C@@H](Cc2ccc(OCCNc3ccccn3)cc2)S1
ZINC000022056375,O=C1N=C(O)[C@H](Cc2ccc(OCCNc3ccccn3)cc2)S1
ZINC000022056510,CCCNCCc1cccc2c1CC(=O)N2
ZINC000022060380,O=C1CC2(CCCC2)[C@H](O)C(=O)N1CCCCN1CCN(c2ncccn2)CC1
ZINC000022060383,O=C1CC2(CCCC2)[C@@H](O)C(=O)N1CCCCN1CCN(c2ncccn2)CC1
ZINC000022060986,OC1CCC([C@@H](C[C@@H]2CCCCN2)C2CCCCC2)CC1
ZINC000022060989,OC1CCC([C@H](C[C@@H]2CCCCN2)C2CCCCC2)CC1
ZINC000022060992,OC1CCC([C@@H](C[C@H]2CCCCN2)C2CCCCC2)CC1
ZINC000022060995,OC1CCC([C@H](C[C@H]2CCCCN2)C2CCCCC2)CC1
ZINC000022061237,CN(C/C=C/C#CC(C)(C)CO)Cc1cccc2ccccc12
ZINC000022446644,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
ZINC000030731219,Oc1ccc2c(c1)C=Cc1ccccc1N2
ZINC000030731384,CC(/C=C/[C@]12O[C@@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
ZINC000030731390,CC(/C=C/[C@@]12O[C@]1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
ZINC000031456738,Cc1ccc(C(=O)c2ccc(CC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2C)cc1
ZINC000033889315,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)C[C@H](O)[C@@H]1O
ZINC000034468397,Oc1cccc2c1CC[C@H](NCCc1cccs1)C2
ZINC000035048352,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000036079847,CCCCCCCC(=O)OC[C@@H](CO)OC(=O)CCCCCCC
ZINC000036387179,CC(C)(C)C(=O)OCC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C
ZINC000037634012,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@H]3[C@H]1C5
ZINC000039163942,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@H]2C(=O)O)OCO4)cc(OC)c1OC
ZINC000040164432,CC1=C[C@H](O)CC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
ZINC000003831157,CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21
ZINC000003831042,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@](C)=O)cc21
ZINC000003644165,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
ZINC000001529214,O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O
ZINC000001532614,NC(=O)NCCC[C@H](N)C(=O)O
ZINC000001529732,N[C@@H](CSCC(=O)O)C(=O)O
ZINC000001532510,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
ZINC000001532514,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
ZINC000001532530,NCCC[C@H](N)C(=O)O
ZINC000001530705,CC(=O)OCC(COC(C)=O)OC(C)=O
ZINC000003861492,CCC1(CC)C(=O)C=CNC1=O
ZINC000000000652,CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1
ZINC000002014976,O=C(OC[C@@H](O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
ZINC000000056400,CN[C@H](C)[C@H](O)c1ccc(O)cc1
ZINC000019796033,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1
ZINC000019796082,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
ZINC000019796031,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
ZINC000019701765,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31
ZINC000019796161,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
ZINC000000001385,C#CC1(OC(N)=O)CCCCC1
ZINC000000000023,C=CCc1ccccc1OC[C@H](O)CNC(C)C
ZINC000000086599,C=CCc1ccccc1OC[C@@H](O)CNC(C)C
ZINC000000001916,NC(=O)NC(=O)Cc1ccccc1
ZINC000000000563,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl
ZINC000000001852,Cc1c(-c2cnccn2)ssc1=S
ZINC000000000368,C[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@H](O)c1ccccc1)C2
ZINC000000403529,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
ZINC000000968349,C=CC[C@@]1([C@H](C)CCC)C(=O)N=C(S)NC1=O
ZINC000001530649,Clc1cc(Cl)c(OCC#CI)cc1Cl
ZINC000001999544,C=CCOc1ccccc1OC[C@@H](O)CNC(C)C
ZINC000001319234,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12
ZINC000001481864,C=C(C)[C@@H]1CN[C@@H](C(=O)O)[C@@H]1CC(=O)O
ZINC000000968350,C=CC[C@@]1([C@@H](C)CCC)C(=O)N=C(S)NC1=O
ZINC000001238584,C#C[C@](C)(O)CC
ZINC000001238583,C#C[C@@](C)(O)CC
ZINC000002014875,C=CCOc1ccc(CC(=O)O)cc1Cl
ZINC000002001364,C=CCN1CCC[C@H]1CNC(=O)c1cc2[nH]nnc2cc1OC
ZINC000001542924,C=CCOc1ccccc1OC[C@H](O)CNC(C)C
ZINC000002001365,C=CCN1CCC[C@@H]1CNC(=O)c1cc2[nH]nnc2cc1OC
ZINC000003809191,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1
ZINC000003875768,C=CCNC(N)=S
ZINC000000113439,COc1ccc2cc([C@@H](C)C(=O)O)ccc2c1
ZINC000002040211,CCCCSc1ccc([C@@H](SCCN(C)C)c2ccccc2)cc1
ZINC000004059755,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@H]3C[C@H]12
ZINC000012410091,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
ZINC000001713761,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
ZINC000000607910,O=C(OC[C@H](O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
ZINC000003872687,O=C(OC[C@@H](O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
ZINC000003834173,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
ZINC000000057466,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
ZINC000000608117,CC[C@@](COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C
ZINC000100068378,CN1[C@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C[C@@H]2O
ZINC000003831578,CC[C@](COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C
ZINC000003977945,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
ZINC000085537142,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
ZINC000000020260,CN1CCCN=C1COC(=O)[C@@](O)(c1ccccc1)C1CCCCC1
ZINC000003830261,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000019594549,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
ZINC000002040210,CCCCSc1ccc([C@H](SCCN(C)C)c2ccccc2)cc1
ZINC000003831231,CO[C@H]1[C@@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
ZINC000003977786,O=C1c2c(O)cccc2[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21
ZINC000003201950,C[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2
ZINC000004217459,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
ZINC000000001677,CC1=CC(=O)c2ccccc2C1=O
ZINC000000002105,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
ZINC000000002094,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
ZINC000000001886,CC1OC(C)OC(C)O1
ZINC000000057060,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
ZINC000004216741,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O
ZINC000004216820,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000004217252,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
ZINC000004164422,C[C@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O
ZINC000004175569,Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1
ZINC000004212938,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000004213057,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
ZINC000013831809,O=c1cc(O)c(Cl)c[nH]1
ZINC000013512582,CCC(C)(C)c1ccc(C[C@@H](C)CN2C[C@H](C)O[C@H](C)C2)cc1
ZINC000013512584,CCC(C)(C)c1ccc(C[C@H](C)CN2C[C@H](C)O[C@H](C)C2)cc1
ZINC000013514753,O=C(O)c1nc(=O)[nH]c(=O)[nH]1
ZINC000013444037,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2
ZINC000013704173,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C\N3CCCCCC3)[C@H]2SC1(C)C
ZINC000013831791,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
ZINC000013916432,CCCOc1ccc(S(=O)(=O)NCC[C@H]2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
ZINC000013512224,COc1ccccc1O
ZINC000013828184,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
ZINC000013831810,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
ZINC000013509425,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
ZINC000100053660,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@@H]1C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)OCC
ZINC000100053665,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
ZINC000100053667,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@@H]1C(=O)O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)OCC
ZINC000100053670,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
ZINC000100053678,CN(C)CC/C=C1\c2ccccc2COc2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21
ZINC000100053693,COc1c(C)c2c(c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2
ZINC000100053758,O=C1O[C@H]([C@H](O)CO)C(O)=C1OS(=O)(=O)O
ZINC000100053876,Cc1ccnc2c1N=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1N2[C@H]1C[C@@H]1O
ZINC000100053983,Cc1cn([C@H]2C[C@@H](N)[C@@H](CO[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)O2)c(=O)nc1O
ZINC000100053987,Cc1cn([C@H]2C[C@H](N)[C@@H](CO[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)O2)c(=O)nc1O
ZINC000100054067,C=C1NC(N)=Nc2c1ncn2[C@@H]1O[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O
ZINC000198970879,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1
ZINC000100053366,NS(=O)(=O)c1cc(/C(O)=N/N2C[C@H]3[C@@H]4CC[C@H](C4)[C@H]3C2)ccc1Cl
ZINC000100053566,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23O4
ZINC000003869640,C[C@@H](NC(C)(C)CO)C(=O)c1cccc(Cl)c1
ZINC000003869774,CN(CC(=O)O)/C(N)=N/P(=O)(O)O
ZINC000052986906,NCC[C@H](N)C(=O)O
ZINC000100034211,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
ZINC000100043983,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
ZINC000100051339,Cc1cc(N([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)S(=O)(=O)c2ccc(N)cc2)no1
ZINC000100051348,O=[P@]1(N(CCCl)CCCl)N[C@H](O)CCO1
ZINC000100051398,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O
ZINC000100051402,CC(=O)C[C@H](c1ccc(O)cc1)c1c(O)oc2ccccc2c1=O
ZINC000100051419,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2c(O)cccc2c1=O
ZINC000100051471,O=C(C1CC1)[C@H](c1ccccc1F)N1CCc2sc(O)cc2C1
ZINC000100051666,NCC/C=C1\c2ccccc2C[C@@H](O)c2ccccc21
ZINC000100051673,O=C(O)CC1=C(S)CCN([C@@H](C(=O)C2CC2)c2ccccc2F)C1
ZINC000100053072,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341
ZINC000100053080,COc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341
ZINC000100053204,CCOC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C
ZINC000100053272,COC(=O)[C@@H]1[C@@H]2CC[C@@H](C[C@@H]1C(=O)Oc1ccccc1)N2
ZINC000100053295,Oc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@@H]4[C@H](C2)NCC[C@@]341
ZINC000100053305,Oc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341
ZINC000100051356,O=[P@@]1(NCCCl)OCC[C@H](O)N1CCCl
ZINC000000968226,C=C(C)[C@@H]1CC=C(C)CC1
ZINC000000000166,C[C@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1
ZINC000095617623,C=C1CC[C@@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000095617627,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)C[C@H](O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)O
ZINC000095617637,CN1CCN(Cc2ccc(C(=O)NC3=C[C@H](Nc4nccc(-c5cccnc5)n4)[C@H](CO)C=C3)cc2)CC1
ZINC000095617645,Cc1ccnc2c1NC(=O)c1cc(O)cnc1N2C1CC1
ZINC000095617653,C[C@@H](c1cc2ccc(O)cc2s1)N(O)C(N)=O
ZINC000095617657,CN[C@]1(c2ccccc2Cl)CC[C@H](O)CC1=O
ZINC000095617661,CN[C@]1(c2ccccc2Cl)C[C@H](O)CCC1=O
ZINC000095617665,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1O
ZINC000095617669,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC(O)C[C@H]3C2)cc1
ZINC000095617674,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21
ZINC000000039112,NCCc1cc(O)c(O)cc1O
ZINC000000121456,CNc1c(C)n(C)n(-c2ccccc2)c1=O
ZINC000000332752,O=C(O)c1ccc(O)cc1
ZINC000000895077,N[C@@H](CCS)C(=O)O
ZINC000000895828,O=CCc1c[nH]c2ccc(O)cc12
ZINC000000901351,CC[C@H](N)C(=O)O
ZINC000001532418,C=C(C)[C@@H]1CC=C(C(=O)O)CC1
ZINC000001552042,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000001640621,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1
ZINC000002018134,CNCCCN1c2ccccc2Sc2ccccc21
ZINC000002570839,C=CC[C@H](CCC)C(=O)O
ZINC000021297783,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O
ZINC000022055590,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1
ZINC000261494673,COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@@H]2O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@@H](C)O1
ZINC000261494677,CN[C@@H]1CC[C@H]2Nc3c(O)cc(C(N)=O)cc3[C@H]2C1
ZINC000261494681,C[N+]1([C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
ZINC000261494690,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261494694,C=C1C=C2C=C[C@H]3[C@@H](CC[C@@]4(C)[C@H](C(C)C)CC[C@H]34)[C@]2(C)CC1
ZINC000014952767,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000013515303,C[C@]12CC[C@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@@H]3[C@@H]1CC[C@@H]2O
ZINC000013517144,Cn1c(=O)[nH]c2nc[nH]c2c1=O
ZINC000013520558,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
ZINC000013744633,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCNCC1)C2
ZINC000261494616,C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]1CC[C@@H]1[C@@H]3CC[C@@](O)([C@H](O)CO)[C@@]3(C)CC(=O)[C@H]12
ZINC000261494638,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1C(=O)Oc1ccccc1)N2
ZINC000261494672,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC[C@H](O)[C@H]3C2)cc1
ZINC000261494711,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@H]3[C@H]1CCC2=O
ZINC000261494716,CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
ZINC000261494684,C[C@@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@H]1CCC2=O
ZINC000018153302,O=c1[nH]cnc2[nH]cnc12
ZINC000022055135,CN1C(=O)CC[C@@H]1c1ccc[n+]([C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)c1
ZINC000002018981,C[C@@H](CN(C)C)[C@@](C)(O)Cc1ccc(Cl)cc1
ZINC000012494166,C/C(O)=N\[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1OC(C(=O)O)=C[C@@H](O)[C@H]1O
ZINC000002040950,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
ZINC000095617640,CN1CCN(Cc2ccc(C(=O)NC3=C[C@@H](Nc4nccc(-c5cccnc5)n4)[C@@H](CO)C=C3)cc2)CC1
ZINC000095617648,Clc1ccccc1CN1C=Cc2sccc2C1
ZINC000095617652,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O
ZINC000095617660,CN[C@@]1(c2ccccc2Cl)CC[C@@H](O)CC1=O
ZINC000095617664,CN[C@@]1(c2ccccc2Cl)C[C@@H](O)CCC1=O
ZINC000095617668,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CC(O)C[C@@H]3C2)cc1
ZINC000095617673,O=C(O)C[C@@H](O)C[C@@H](O)/C=C/c1[nH]c2ccccc2c1-c1ccc(F)cc1
ZINC000100006441,Cc1cc(=O)n(-c2ccccc2)[nH]1
ZINC000000085742,COc1cc(C[C@H](N)C(=O)O)ccc1O
ZINC000000254441,CC(=O)NNC(=O)c1ccncc1
ZINC000000402946,C[C@]12CC[C@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC000000895703,N[C@H](CCS)C(=O)O
ZINC000000897103,O=[P@@]1(N(CCCl)CCCl)N[C@H](O)CCO1
ZINC000001611775,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)NCC3
ZINC000002504597,C/C=C1\N(C)[C@H](C)CC1(c1ccccc1)c1ccccc1
ZINC000002516902,CCCCN/C(O)=N/S(=O)(=O)c1ccc(CO)cc1
ZINC000002568171,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
ZINC000002570852,C[C@H](C(=O)O)c1ccc2cc(O)ccc2c1
ZINC000002578897,CCC[C@H](CCCO)C(=O)O
ZINC000002598081,CC(=O)Cc1ccc(O)c(O)c1
ZINC000003814360,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
ZINC000003861538,C=C(C)[C@@H]1CC=C(CO)CC1
ZINC000003869657,NC(N)=NCCC[C@@H](NC(=O)CCC(=O)O)C(=O)O
ZINC000004096458,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000022066124,CC/C=C(\CCC)C(=O)O
ZINC000026005230,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1
ZINC000027644800,O=C(O)CCC/C=C\C[C@H]1[C@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@H]1O
ZINC000027644813,O=C(O)CCC/C=C\C[C@H]1[C@H](/C=C/C(F)(F)COc2ccccc2)[C@@H](O)C[C@H]1O
ZINC000028631193,CCOC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
ZINC000030731330,C/C=C\[C@H](CCC)C(=O)O
