ID,Mol,Smiles,Source
CHEMBL1255813,<rdkit.Chem.rdchem.Mol object at 0x000002210943E110>,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,mtor
CHEMBL1255815,<rdkit.Chem.rdchem.Mol object at 0x000002210943E180>,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,mtor
CHEMBL6683,<rdkit.Chem.rdchem.Mol object at 0x000002210943E1F0>,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1,mtor
CHEMBL1242034,<rdkit.Chem.rdchem.Mol object at 0x000002210943E260>,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,mtor
CHEMBL1241684,<rdkit.Chem.rdchem.Mol object at 0x000002210943E2D0>,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,mtor
CHEMBL1242851,<rdkit.Chem.rdchem.Mol object at 0x000002210943E340>,CCn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,mtor
CHEMBL1241682,<rdkit.Chem.rdchem.Mol object at 0x000002210943E3B0>,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,mtor
CHEMBL1241776,<rdkit.Chem.rdchem.Mol object at 0x000002210943E420>,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,mtor
CHEMBL1242665,<rdkit.Chem.rdchem.Mol object at 0x000002210943E490>,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,mtor
CHEMBL1241492,<rdkit.Chem.rdchem.Mol object at 0x000002210943E500>,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,mtor
CHEMBL1241585,<rdkit.Chem.rdchem.Mol object at 0x000002210943E570>,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2Cc1ccccc1,mtor
CHEMBL1242205,<rdkit.Chem.rdchem.Mol object at 0x000002210943E5E0>,Nc1ncnc2[nH]nc(-c3cccc(Oc4ccccc4)c3)c12,mtor
CHEMBL1336,<rdkit.Chem.rdchem.Mol object at 0x000002210943E650>,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,mtor
CHEMBL540695,<rdkit.Chem.rdchem.Mol object at 0x000002210943E6C0>,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)c5cccnc5)CC4)c3n2)cc1,mtor
CHEMBL561708,<rdkit.Chem.rdchem.Mol object at 0x000002210943E730>,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,mtor
CHEMBL564404,<rdkit.Chem.rdchem.Mol object at 0x000002210943E7A0>,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)OCCO)cc4)nc32)CC1,mtor
CHEMBL1242030,<rdkit.Chem.rdchem.Mol object at 0x000002210943E810>,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,mtor
CHEMBL1242115,<rdkit.Chem.rdchem.Mol object at 0x000002210943E880>,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,mtor
CHEMBL1256466,<rdkit.Chem.rdchem.Mol object at 0x000002210943E8F0>,CCC(=O)N1CCN(c2ccc(N3C(=O)NCc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,mtor
CHEMBL1256469,<rdkit.Chem.rdchem.Mol object at 0x000002210943E960>,CC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,mtor
CHEMBL1256454,<rdkit.Chem.rdchem.Mol object at 0x000002210943E9D0>,CS(=O)(=O)Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1,mtor
CHEMBL1256448,<rdkit.Chem.rdchem.Mol object at 0x000002210943EA40>,CN(C)CCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,mtor
CHEMBL1259070,<rdkit.Chem.rdchem.Mol object at 0x000002210943EAB0>,O=c1ccc2cnc3ccc(-c4ccc5c(c4)OCO5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,mtor
CHEMBL1256457,<rdkit.Chem.rdchem.Mol object at 0x000002210943EB20>,CN(C)CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,mtor
CHEMBL566216,<rdkit.Chem.rdchem.Mol object at 0x000002210943EB90>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)nc21,mtor
CHEMBL478980,<rdkit.Chem.rdchem.Mol object at 0x000002210943EC00>,O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,mtor
CHEMBL570635,<rdkit.Chem.rdchem.Mol object at 0x000002210943EC70>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN(C)C)cc4)cc3)nc21,mtor
CHEMBL567694,<rdkit.Chem.rdchem.Mol object at 0x000002210943ECE0>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NC)nc4)cc3)nc21,mtor
CHEMBL585126,<rdkit.Chem.rdchem.Mol object at 0x000002210943ED50>,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,mtor
CHEMBL2064334,<rdkit.Chem.rdchem.Mol object at 0x000002210943EDC0>,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccc(F)cc21,mtor
CHEMBL2064333,<rdkit.Chem.rdchem.Mol object at 0x000002210943EE30>,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2cc(F)ccc21,mtor
CHEMBL2064414,<rdkit.Chem.rdchem.Mol object at 0x000002210943EEA0>,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccn4)cccc3o2)[nH]1,mtor
CHEMBL2064410,<rdkit.Chem.rdchem.Mol object at 0x000002210943EF10>,O=c1cc(N2CCOCC2)nc(Cc2nc3c(Br)cccc3o2)[nH]1,mtor
CHEMBL2064418,<rdkit.Chem.rdchem.Mol object at 0x000002210943EF80>,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3o2)[nH]1,mtor
CHEMBL2064415,<rdkit.Chem.rdchem.Mol object at 0x000002210943EFF0>,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccnc4)cccc3o2)[nH]1,mtor
CHEMBL594218,<rdkit.Chem.rdchem.Mol object at 0x000002210943F060>,c1nc2c(N3CCOCC3)nc(-c3ccc4c(c3)OCCO4)nc2[nH]1,mtor
CHEMBL596298,<rdkit.Chem.rdchem.Mol object at 0x000002210943F0D0>,N#Cc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,mtor
CHEMBL592747,<rdkit.Chem.rdchem.Mol object at 0x000002210943F140>,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(CC4CCN(Cc5ccccc5)CC4)c3n2)c1,mtor
CHEMBL601895,<rdkit.Chem.rdchem.Mol object at 0x000002210943F1B0>,O=C(Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1)Nc1cccnc1,mtor
CHEMBL574680,<rdkit.Chem.rdchem.Mol object at 0x000002210943F220>,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,mtor
CHEMBL589858,<rdkit.Chem.rdchem.Mol object at 0x000002210943F290>,CNC(=O)Nc1ccc(-c2nc(C3=CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,mtor
CHEMBL1242119,<rdkit.Chem.rdchem.Mol object at 0x000002210943F300>,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,mtor
CHEMBL1241301,<rdkit.Chem.rdchem.Mol object at 0x000002210943F370>,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,mtor
CHEMBL1242662,<rdkit.Chem.rdchem.Mol object at 0x000002210943F3E0>,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,mtor
CHEMBL1242754,<rdkit.Chem.rdchem.Mol object at 0x000002210943F4C0>,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,mtor
CHEMBL1760162,<rdkit.Chem.rdchem.Mol object at 0x000002210943F530>,Cc1nc(N)nc(-n2c(Nc3n[nH]c4ccccc34)nc3ccccc32)n1,mtor
CHEMBL1631902,<rdkit.Chem.rdchem.Mol object at 0x000002210943F5A0>,C(#Cc1n[nH]c2ncccc12)c1ccncc1,mtor
CHEMBL1631897,<rdkit.Chem.rdchem.Mol object at 0x000002210943F610>,C(#CC1CC1)c1n[nH]c2ccccc12,mtor
CHEMBL1631890,<rdkit.Chem.rdchem.Mol object at 0x000002210943F680>,Fc1cc(F)cc(C#Cc2n[nH]c3ccccc23)c1,mtor
CHEMBL1631888,<rdkit.Chem.rdchem.Mol object at 0x000002210943F6F0>,Nc1ccc(C#Cc2n[nH]c3ccccc23)cc1,mtor
CHEMBL1242025,<rdkit.Chem.rdchem.Mol object at 0x000002210943F760>,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OCc1ccccc1,mtor
CHEMBL503885,<rdkit.Chem.rdchem.Mol object at 0x000002210943F7D0>,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](c3cccc4c(C)c[nH]c34)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC[C@H]1O,mtor
CHEMBL1241142,<rdkit.Chem.rdchem.Mol object at 0x000002210943F840>,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1,mtor
CHEMBL1241143,<rdkit.Chem.rdchem.Mol object at 0x000002210943F8B0>,Cc1cccc(-c2n[nH]c3ncnc(N)c23)c1,mtor
CHEMBL272197,<rdkit.Chem.rdchem.Mol object at 0x000002210943F920>,CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)[C@@H](O)CC[C@@H]12)CC,mtor
CHEMBL271184,<rdkit.Chem.rdchem.Mol object at 0x000002210943F990>,COC[C@H]1OC(=O)/C(=C/N2CCN(c3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL405157,<rdkit.Chem.rdchem.Mol object at 0x000002210943FA00>,COC[C@H]1OC(=O)/C(=C/N(CCC#N)Cc2ccccc2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL409620,<rdkit.Chem.rdchem.Mol object at 0x000002210943FA70>,COC[C@H]1OC(=O)/C(=C/N(C)CC(O)CO)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL272595,<rdkit.Chem.rdchem.Mol object at 0x000002210943FAE0>,COC[C@H]1OC(=O)/C(=C/N(CCCN(C)C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL272898,<rdkit.Chem.rdchem.Mol object at 0x000002210943FB50>,CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)[C@@H](O)CC[C@@H]12)CCN(C)C,mtor
CHEMBL410643,<rdkit.Chem.rdchem.Mol object at 0x000002210943FBC0>,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL1242568,<rdkit.Chem.rdchem.Mol object at 0x000002210943FC30>,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,mtor
CHEMBL1242379,<rdkit.Chem.rdchem.Mol object at 0x000002210943FCA0>,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,mtor
CHEMBL1241678,<rdkit.Chem.rdchem.Mol object at 0x000002210943FD10>,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,mtor
CHEMBL1242853,<rdkit.Chem.rdchem.Mol object at 0x000002210943FD80>,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,mtor
CHEMBL1241587,<rdkit.Chem.rdchem.Mol object at 0x000002210943FDF0>,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,mtor
CHEMBL1241770,<rdkit.Chem.rdchem.Mol object at 0x000002210943FE60>,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,mtor
CHEMBL1241858,<rdkit.Chem.rdchem.Mol object at 0x000002210943FED0>,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,mtor
CHEMBL1241439,<rdkit.Chem.rdchem.Mol object at 0x000002210943FF40>,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,mtor
CHEMBL1241485,<rdkit.Chem.rdchem.Mol object at 0x000002210943C120>,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,mtor
CHEMBL1242750,<rdkit.Chem.rdchem.Mol object at 0x000002210943F450>,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,mtor
CHEMBL1241579,<rdkit.Chem.rdchem.Mol object at 0x00000221094300B0>,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,mtor
CHEMBL1233882,<rdkit.Chem.rdchem.Mol object at 0x0000022109430190>,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,mtor
CHEMBL1242660,<rdkit.Chem.rdchem.Mol object at 0x0000022109430200>,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,mtor
CHEMBL1242116,<rdkit.Chem.rdchem.Mol object at 0x0000022109430270>,Nc1ncnc2[nH]nc(-c3ccc(NC(=O)c4ccc(-c5ccccc5)cc4)cc3)c12,mtor
CHEMBL1242295,<rdkit.Chem.rdchem.Mol object at 0x00000221094302E0>,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,mtor
CHEMBL1241950,<rdkit.Chem.rdchem.Mol object at 0x0000022109430350>,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,mtor
CHEMBL1242380,<rdkit.Chem.rdchem.Mol object at 0x00000221094303C0>,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,mtor
CHEMBL1240553,<rdkit.Chem.rdchem.Mol object at 0x0000022109430430>,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,mtor
CHEMBL1242753,<rdkit.Chem.rdchem.Mol object at 0x00000221094304A0>,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,mtor
CHEMBL1242293,<rdkit.Chem.rdchem.Mol object at 0x0000022109430510>,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,mtor
CHEMBL1242112,<rdkit.Chem.rdchem.Mol object at 0x0000022109430580>,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,mtor
CHEMBL1242385,<rdkit.Chem.rdchem.Mol object at 0x00000221094305F0>,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,mtor
CHEMBL1241358,<rdkit.Chem.rdchem.Mol object at 0x0000022109430660>,Nc1ncnc2[nH]nc(-c3ccc([N+](=O)[O-])cc3)c12,mtor
CHEMBL1242570,<rdkit.Chem.rdchem.Mol object at 0x00000221094306D0>,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2C/C=C/c1ccccc1,mtor
CHEMBL1230790,<rdkit.Chem.rdchem.Mol object at 0x0000022109430740>,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,mtor
CHEMBL1242026,<rdkit.Chem.rdchem.Mol object at 0x00000221094307B0>,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,mtor
CHEMBL1242472,<rdkit.Chem.rdchem.Mol object at 0x0000022109430820>,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,mtor
CHEMBL1241946,<rdkit.Chem.rdchem.Mol object at 0x0000022109430890>,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,mtor
CHEMBL266941,<rdkit.Chem.rdchem.Mol object at 0x0000022109430900>,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1,mtor
CHEMBL584362,<rdkit.Chem.rdchem.Mol object at 0x0000022109430970>,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)c1,mtor
CHEMBL575710,<rdkit.Chem.rdchem.Mol object at 0x00000221094309E0>,O=C(c1ccccc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,mtor
CHEMBL563985,<rdkit.Chem.rdchem.Mol object at 0x0000022109430A50>,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,mtor
CHEMBL575576,<rdkit.Chem.rdchem.Mol object at 0x000002210943C040>,CCNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,mtor
CHEMBL573662,<rdkit.Chem.rdchem.Mol object at 0x0000022109430AC0>,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,mtor
CHEMBL565583,<rdkit.Chem.rdchem.Mol object at 0x0000022109430B30>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN)cc4)cc3)nc21,mtor
CHEMBL573157,<rdkit.Chem.rdchem.Mol object at 0x0000022109430BA0>,COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,mtor
CHEMBL576090,<rdkit.Chem.rdchem.Mol object at 0x0000022109430C10>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NN5CCCC5)cc4)cc3)nc21,mtor
CHEMBL1242290,<rdkit.Chem.rdchem.Mol object at 0x0000022109430C80>,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,mtor
CHEMBL590104,<rdkit.Chem.rdchem.Mol object at 0x0000022109430CF0>,O=C(NCCF)Nc1ccc(-c2nc(C3=CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,mtor
CHEMBL1241391,<rdkit.Chem.rdchem.Mol object at 0x0000022109430D60>,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,mtor
CHEMBL1241104,<rdkit.Chem.rdchem.Mol object at 0x0000022109430DD0>,Nc1ncnc2[nH]nc(-c3ccccc3)c12,mtor
CHEMBL574207,<rdkit.Chem.rdchem.Mol object at 0x0000022109430E40>,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,mtor
CHEMBL586051,<rdkit.Chem.rdchem.Mol object at 0x0000022109430EB0>,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cc6ccccc6[nH]5)nc43)CC2)cc1,mtor
CHEMBL584734,<rdkit.Chem.rdchem.Mol object at 0x0000022109430F20>,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC)c3n2)cc1,mtor
CHEMBL585480,<rdkit.Chem.rdchem.Mol object at 0x0000022109430F90>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CCO)cc4)cc3)nc21,mtor
CHEMBL605915,<rdkit.Chem.rdchem.Mol object at 0x0000022109431000>,COC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,mtor
CHEMBL595053,<rdkit.Chem.rdchem.Mol object at 0x0000022109431070>,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,mtor
CHEMBL591101,<rdkit.Chem.rdchem.Mol object at 0x00000221094310E0>,CC(=O)N1CCC(n2cnc3c(N4CCOCC4)nc(-c4cccc(CO)c4)nc32)CC1,mtor
CHEMBL594549,<rdkit.Chem.rdchem.Mol object at 0x0000022109431150>,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,mtor
CHEMBL576768,<rdkit.Chem.rdchem.Mol object at 0x00000221094311C0>,O=C(c1cccnc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc5[nH]ccc5c4)nc32)CC1,mtor
CHEMBL550286,<rdkit.Chem.rdchem.Mol object at 0x0000022109431230>,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,mtor
CHEMBL575935,<rdkit.Chem.rdchem.Mol object at 0x00000221094312A0>,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccnc5)nc43)CC2)cc1,mtor
CHEMBL575929,<rdkit.Chem.rdchem.Mol object at 0x0000022109431310>,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6ncccc6c5)nc43)CC2)cc1,mtor
CHEMBL1256459,<rdkit.Chem.rdchem.Mol object at 0x0000022109431380>,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,mtor
CHEMBL1204014,<rdkit.Chem.rdchem.Mol object at 0x00000221094313F0>,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1.Cl,mtor
CHEMBL592445,<rdkit.Chem.rdchem.Mol object at 0x0000022109431460>,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,mtor
CHEMBL592461,<rdkit.Chem.rdchem.Mol object at 0x00000221094314D0>,O=C(Nc1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,mtor
CHEMBL597004,<rdkit.Chem.rdchem.Mol object at 0x0000022109431540>,O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,mtor
CHEMBL592619,<rdkit.Chem.rdchem.Mol object at 0x00000221094315B0>,O=C(Nc1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,mtor
CHEMBL269775,<rdkit.Chem.rdchem.Mol object at 0x0000022109431620>,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)C,mtor
CHEMBL1259013,<rdkit.Chem.rdchem.Mol object at 0x0000022109431690>,COc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1,mtor
CHEMBL1259120,<rdkit.Chem.rdchem.Mol object at 0x0000022109431700>,COc1cc(N2CCC(N)CC2)ccc1-n1c(=O)ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c21,mtor
CHEMBL1259136,<rdkit.Chem.rdchem.Mol object at 0x0000022109431770>,CN1CCN(Cc2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2)CC1,mtor
CHEMBL1255816,<rdkit.Chem.rdchem.Mol object at 0x00000221094317E0>,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(-c2cccnc2)nc1,mtor
CHEMBL583874,<rdkit.Chem.rdchem.Mol object at 0x0000022109431850>,COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,mtor
CHEMBL576782,<rdkit.Chem.rdchem.Mol object at 0x00000221094318C0>,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,mtor
CHEMBL576305,<rdkit.Chem.rdchem.Mol object at 0x0000022109431930>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN5CCOCC5)nc4)cc3)nc21,mtor
CHEMBL557895,<rdkit.Chem.rdchem.Mol object at 0x00000221094319A0>,CC(=O)Nc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,mtor
CHEMBL550972,<rdkit.Chem.rdchem.Mol object at 0x0000022109431A10>,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,mtor
CHEMBL1631889,<rdkit.Chem.rdchem.Mol object at 0x0000022109431A80>,C(#Cc1n[nH]c2ccccc12)c1ccccc1,mtor
CHEMBL1631895,<rdkit.Chem.rdchem.Mol object at 0x0000022109431AF0>,Nc1cccc(C#Cc2n[nH]c3ccccc23)c1,mtor
CHEMBL1631893,<rdkit.Chem.rdchem.Mol object at 0x0000022109431B60>,CN(C)CC#Cc1n[nH]c2ccccc12,mtor
CHEMBL1631893,<rdkit.Chem.rdchem.Mol object at 0x0000022109431BD0>,CN(C)CC#Cc1n[nH]c2ccccc12,mtor
CHEMBL3781971,<rdkit.Chem.rdchem.Mol object at 0x0000022109431C40>,CC(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCN(C(C)=O)CC2)c(C(F)(F)F)c1,mtor
CHEMBL3781495,<rdkit.Chem.rdchem.Mol object at 0x0000022109431CB0>,CS(=O)(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1.Cl,mtor
CHEMBL521851,<rdkit.Chem.rdchem.Mol object at 0x0000022109431D20>,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,mtor
CHEMBL3407721,<rdkit.Chem.rdchem.Mol object at 0x0000022109431D90>,N#Cc1cccc(Cn2cc(/C=N/Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)c3ccccc32)c1,mtor
